Date,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,M&M.NS,RELIANCE.NS,SUNPHARMA.NS,TCS.NS,^NSEI
2022-08-04,681.5971069335938,677.7740478515625,2445.8671875,795.6585083007812,1420.706787109375,255.63511657714844,1216.9775390625,1164.8594970703125,881.1392822265625,2952.640625,17382.0
2022-08-05,690.7760620117188,675.4784545898438,2462.108154296875,813.0704345703125,1435.5804443359375,256.7501220703125,1191.99755859375,1147.6939697265625,878.6929931640625,2961.529541015625,17397.5
2022-08-08,691.4631958007812,692.0453491210938,2466.715087890625,816.7297973632812,1438.0224609375,258.64984130859375,1231.3480224609375,1162.708251953125,873.3687744140625,2969.80224609375,17525.099609375
2022-08-10,702.163818359375,694.0569458007812,2459.68798828125,828.2446899414062,1422.970947265625,257.0392150878906,1223.00537109375,1169.6605224609375,882.2904663085938,2952.024658203125,17534.75
2022-08-11,696.8134765625,703.23974609375,2432.604248046875,838.93017578125,1438.5108642578125,252.95071411132812,1221.2210693359375,1173.5555419921875,883.5855102539062,3012.09033203125,17659.0
2022-08-12,696.71533203125,702.9793090820312,2415.153564453125,853.2750854492188,1415.55615234375,254.85044860839844,1214.7108154296875,1192.5328369140625,876.294677734375,2993.652587890625,17698.150390625
2022-08-16,691.2178344726562,711.0261840820312,2461.270751953125,858.0078735351562,1417.6429443359375,256.5023193359375,1242.5361328125,1200.8212890625,877.39794921875,2985.864013671875,17825.25
2022-08-17,709.7229614257812,714.694580078125,2498.638671875,861.9111938476562,1426.3453369140625,258.154296875,1228.985107421875,1207.09423828125,883.3457641601562,2993.256591796875,17944.25
2022-08-18,719.785400390625,715.5465698242188,2496.218994140625,863.7164916992188,1405.655029296875,260.7147216796875,1216.3505859375,1209.2833251953125,879.4605712890625,2975.786376953125,17956.5
2022-08-19,718.9017944335938,706.7188720703125,2452.01025390625,849.3717041015625,1418.22021484375,257.6999816894531,1195.3731689453125,1187.72216796875,867.5256958007812,2979.746826171875,17758.44921875
2022-08-22,714.2877807617188,695.9739379882812,2444.70361328125,831.6600952148438,1399.172607421875,259.6822814941406,1183.1241455078125,1184.4278564453125,847.50634765625,2952.288330078125,17490.69921875
2022-08-23,724.1048583984375,693.8203125,2413.10595703125,843.0286865234375,1369.6468505859375,260.9212646484375,1227.8759765625,1202.694580078125,855.061767578125,2890.726806640625,17577.5
2022-08-24,725.2338256835938,697.1573486328125,2408.917724609375,852.2015991210938,1365.2955322265625,259.43450927734375,1223.24658203125,1199.490966796875,847.9395141601562,2864.984619140625,17604.94921875
2022-08-25,727.4426879882812,693.37060546875,2395.841064453125,851.2745361328125,1348.11279296875,257.98907470703125,1214.90380859375,1195.9920654296875,844.3782958984375,2832.288818359375,17522.44921875
2022-08-26,717.4783325195312,693.4889526367188,2393.375,849.8107299804688,1351.132080078125,258.4433288574219,1229.3709716796875,1189.60791015625,847.1213989257812,2835.809814453125,17558.900390625
2022-08-29,707.4158935546875,681.3241577148438,2397.33056640625,835.1731567382812,1298.02978515625,258.9802551269531,1231.444580078125,1180.3609619140625,846.255126953125,2756.909423828125,17312.900390625
2022-08-30,713.30615234375,703.4290771484375,2475.55712890625,865.8633422851562,1325.7353515625,264.7206115722656,1262.2113037109375,1198.673095703125,859.5372314453125,2826.083984375,17759.30078125
2022-09-01,721.6015625,696.8260498046875,2425.437744140625,853.2261962890625,1300.2054443359375,262.3254089355469,1265.4425048828125,1163.4346923828125,839.1328735351562,2756.161376953125,17542.80078125
2022-09-02,721.552490234375,703.1450805664062,2423.204345703125,851.3233642578125,1290.259765625,266.9094543457031,1269.203857421875,1149.8482666015625,836.9191284179688,2755.017333984375,17539.44921875
2022-09-05,726.8536987304688,707.6654663085938,2420.412109375,861.1305541992188,1297.630126953125,271.6174621582031,1273.6405029296875,1167.7060546875,851.4043579101562,2757.658203125,17665.80078125
2022-09-06,747.3221435546875,704.9673461914062,2394.8173828125,862.3015747070312,1292.12451171875,270.2133483886719,1259.9931640625,1179.9974365234375,854.4361572265625,2752.069091796875,17655.599609375
2022-09-07,739.3212280273438,701.63037109375,2386.906494140625,855.0315551757812,1294.3890380859375,269.3460388183594,1243.88623046875,1173.1361083984375,860.2109985351562,2771.915283203125,17624.400390625
2022-09-08,755.7157592773438,708.8724975585938,2398.587158203125,877.0855102539062,1310.5948486328125,272.4847412109375,1274.9423828125,1174.7945556640625,860.7402954101562,2789.560546875,17798.75
2022-09-09,751.7398681640625,709.3458251953125,2409.336669921875,879.476318359375,1342.3409423828125,272.9803161621094,1255.026123046875,1167.4788818359375,856.6017456054688,2831.805419921875,17833.349609375
2022-09-12,755.07763671875,706.9555053710938,2401.611328125,885.2825317382812,1364.14111328125,273.3106689453125,1250.9752197265625,1180.542724609375,854.3880004882812,2854.071044921875,17936.349609375
2022-09-13,769.9013671875,716.2091674804688,2407.382568359375,888.0149536132812,1371.9111328125,276.2015686035156,1253.6756591796875,1190.403076171875,856.74609375,2842.1015625,18070.05078125
2022-09-14,769.0177612304688,723.5696411132812,2393.235107421875,895.9192504882812,1310.1510009765625,276.9861755371094,1251.939697265625,1176.135009765625,850.5862426757812,2746.216796875,18003.75
2022-09-15,770.73583984375,719.8065795898438,2382.997314453125,895.4312744140625,1272.3221435546875,275.95379638671875,1250.9752197265625,1164.479736328125,841.4907836914062,2732.091552734375,17877.400390625
2022-09-16,765.3856201171875,706.5767822265625,2352.982177734375,887.1366577148438,1222.8165283203125,273.6410217285156,1205.693115234375,1135.625732421875,835.4754638671875,2647.911376953125,17530.849609375
2022-09-19,768.4288330078125,711.2391967773438,2400.54150390625,877.475830078125,1234.5823974609375,277.1926574707031,1242.8736572265625,1137.1024169921875,842.0202026367188,2665.6005859375,17622.25
2022-09-20,777.6568603515625,719.8065795898438,2404.543701171875,894.6018676757812,1233.028564453125,277.5230712890625,1256.66552734375,1137.2841796875,877.7280883789062,2675.7216796875,17816.25
2022-09-21,765.9254760742188,718.6942749023438,2441.81884765625,893.1380615234375,1222.993896484375,281.611572265625,1260.2342529296875,1140.4195556640625,871.3275756835938,2641.310546875,17718.349609375
2022-09-22,769.7540893554688,703.3817749023438,2506.17724609375,881.5744018554688,1214.735595703125,284.998046875,1263.8509521484375,1129.673095703125,873.92626953125,2646.766845703125,17629.80078125
2022-09-23,757.2373657226562,684.5192260742188,2496.218994140625,860.9353637695312,1212.515625,286.1130676269531,1227.1044921875,1108.498291015625,886.5346069335938,2624.45654296875,17327.349609375
2022-09-26,741.235595703125,675.2891235351562,2476.208251953125,840.2474975585938,1225.6580810546875,274.7148132324219,1192.479736328125,1080.257568359375,866.9002685546875,2635.325439453125,17016.30078125
2022-09-27,746.6840209960938,669.2303466796875,2493.613037109375,831.9528198242188,1237.46826171875,276.5732116699219,1191.852783203125,1088.8455810546875,863.4834594726562,2655.612060546875,17007.400390625
2022-09-28,747.5184936523438,657.7282104492188,2514.87939453125,828.9765625,1238.489501953125,268.3962097167969,1198.2664794921875,1059.8551025390625,883.4066162109375,2671.62939453125,16858.599609375
2022-09-29,750.6599731445312,654.3201293945312,2513.437255859375,823.5119018554688,1241.9971923828125,275.0864562988281,1213.64990234375,1056.6063232421875,895.7744750976562,2637.87841796875,16818.099609375
2022-09-30,785.2650756835938,672.7803344726562,2509.621337890625,841.1746215820312,1255.1395263671875,274.3844299316406,1223.1500244140625,1080.4393310546875,913.0509033203125,2644.259033203125,17094.349609375
2022-10-03,788.6519775390625,668.9226684570312,2440.795166015625,827.8543701171875,1237.64599609375,267.9418640136719,1206.8985595703125,1076.6905517578125,909.056640625,2627.009033203125,16887.349609375
2022-10-04,793.904052734375,687.7615966796875,2483.095703125,846.6881103515625,1269.3031005859375,274.9212951660156,1215.578857421875,1096.5477294921875,909.1046752929688,2720.47412109375,17274.30078125
2022-10-06,774.1717529296875,680.1881103515625,2432.8837890625,864.05810546875,1292.1690673828125,278.0599060058594,1212.25146484375,1100.591796875,918.103759765625,2729.97900390625,17331.80078125
2022-10-07,778.5894165039062,677.2533569335938,2419.57470703125,861.22802734375,1288.6611328125,275.95379638671875,1194.8424072265625,1105.2493896484375,919.3069458007812,2697.37158203125,17314.650390625
2022-10-10,777.8531494140625,669.774658203125,2425.065673828125,860.4473876953125,1298.8292236328125,270.79150390625,1198.84521484375,1093.1851806640625,910.5484008789062,2744.5888671875,17241.0
2022-10-11,766.023681640625,662.9822998046875,2373.923095703125,849.5668334960938,1264.330322265625,269.51129150390625,1185.8729248046875,1071.419677734375,909.2972412109375,2701.464599609375,16983.55078125
2022-10-12,761.360595703125,667.3133544921875,2411.80322265625,847.3711547851562,1268.6812744140625,272.64990234375,1203.5711669921875,1079.303466796875,919.6919555664062,2728.923095703125,17123.599609375
2022-10-13,754.832275390625,659.6452026367188,2388.581787109375,832.9775390625,1260.8670654296875,271.4522705078125,1203.8603515625,1082.7340087890625,932.0597534179688,2731.16748046875,17014.349609375
2022-10-14,751.9362182617188,681.1348876953125,2397.33056640625,849.2252807617188,1309.1298828125,274.30181884765625,1186.5963134765625,1077.23583984375,939.6632690429688,2727.51416015625,17185.69921875
2022-10-17,751.9852905273438,684.7085571289062,2411.058349609375,863.8140869140625,1323.0712890625,274.4257507324219,1186.3070068359375,1094.525634765625,943.2244262695312,2745.69189453125,17311.80078125
2022-10-18,768.8214721679688,683.4304809570312,2421.947509765625,875.2314453125,1335.28125,281.0746765136719,1209.2615966796875,1113.83740234375,941.6362915039062,2774.765380859375,17486.94921875
2022-10-19,769.0669555664062,690.4359741210938,2404.031494140625,870.54736328125,1319.075439453125,286.0717468261719,1204.0533447265625,1133.2174072265625,940.24072265625,2754.603515625,17512.25
2022-10-20,778.3931274414062,685.7736206054688,2420.691650390625,867.1807861328125,1332.794921875,288.8387756347656,1205.5965576171875,1136.2618408203125,943.561279296875,2785.883056640625,17563.94921875
2022-10-21,782.8599243164062,680.9454345703125,2470.01904296875,885.2338256835938,1332.4395751953125,285.4522705078125,1212.106689453125,1123.084228515625,941.0108032226562,2768.324462890625,17576.30078125
2022-10-24,787.4247436523438,691.5718994140625,2394.8173828125,903.9210815429688,1347.846435546875,287.1868591308594,1225.8023681640625,1126.8331298828125,949.961669921875,2789.76513671875,17730.75
2022-10-25,787.62109375,686.767578125,2331.80810546875,902.7013549804688,1355.3499755859375,286.0304260253906,1235.881103515625,1109.4296875,954.3410034179688,2790.118408203125,17656.349609375
2022-10-27,802.1503295898438,688.4241943359375,2344.466064453125,902.067138671875,1368.0523681640625,285.6175537109375,1248.17822265625,1113.7919921875,973.6867065429688,2785.970947265625,17736.94921875
2022-10-28,801.9049072265625,690.4595336914062,2349.352294921875,885.9168090820312,1358.447021484375,285.6175537109375,1265.0567626953125,1147.8717041015625,952.84912109375,2791.13330078125,17786.80078125
2022-10-31,816.7777709960938,708.4464721679688,2373.96923828125,886.746337890625,1380.3509521484375,288.0127258300781,1300.6939697265625,1158.5272216796875,978.73974609375,2817.515625,18012.19921875
2022-11-01,820.2628173828125,716.2802734375,2390.928466796875,886.6487426757812,1412.0845947265625,288.67352294921875,1305.950439453125,1149.5528564453125,997.7003173828125,2876.237060546875,18145.400390625
2022-11-02,795.032958984375,716.7298583984375,2359.540771484375,882.843017578125,1394.4000244140625,292.92724609375,1304.310791015625,1156.7322998046875,1012.4742431640625,2860.354736328125,18082.849609375
2022-11-03,803.6719970703125,713.5822143554688,2385.822265625,886.6975708007812,1374.1568603515625,292.14263916015625,1287.962890625,1161.0491943359375,1005.0151977539062,2829.515869140625,18052.69921875
2022-11-04,801.4631958007812,708.6594848632812,2361.46142578125,883.428466796875,1359.1202392578125,292.05999755859375,1290.760009765625,1178.1343994140625,1000.8765869140625,2838.9130859375,18117.150390625
2022-11-07,807.6478881835938,714.1738891601562,2373.1259765625,895.3338012695312,1353.2403564453125,291.97735595703125,1303.2982177734375,1184.4278564453125,989.7599487304688,2853.29541015625,18202.80078125
2022-11-09,804.064697265625,713.9608154296875,2350.639404296875,888.5028686523438,1356.606689453125,297.92431640625,1290.03662109375,1183.2464599609375,975.5152587890625,2837.7216796875,18157.0
2022-11-10,810.64208984375,721.7236328125,2355.13671875,888.6980590820312,1348.3031005859375,294.04229736328125,1252.0843505859375,1168.93310546875,972.7242431640625,2828.545166015625,18028.19921875
2022-11-11,811.7711181640625,762.6201782226562,2345.251953125,884.6483154296875,1409.4813232421875,294.3314208984375,1241.378662109375,1195.878662109375,975.5152587890625,2925.869873046875,18349.69921875
2022-11-14,806.862548828125,764.466064453125,2302.8544921875,873.3285522460938,1423.12646484375,286.7738037109375,1232.74658203125,1190.0849609375,978.73974609375,2943.1201171875,18329.150390625
2022-11-15,819.96826171875,766.3358764648438,2302.5732421875,889.673828125,1430.9364013671875,285.16326904296875,1245.815185546875,1184.7459716796875,977.9215087890625,2940.561767578125,18403.400390625
2022-11-16,825.8093872070312,772.9152221679688,2321.640625,891.5279541015625,1438.836181640625,284.21331787109375,1240.9927978515625,1177.9527587890625,980.4239501953125,2960.635009765625,18409.650390625
2022-11-17,830.6689453125,765.9335327148438,2304.915771484375,897.5781860351562,1425.0115966796875,283.88299560546875,1214.6143798828125,1180.9970703125,975.3228149414062,2955.03271484375,18343.900390625
2022-11-18,821.980712890625,763.9218139648438,2327.12158203125,898.1148071289062,1430.39794921875,281.69415283203125,1183.55810546875,1180.3609619140625,971.7135009765625,2950.135009765625,18307.650390625
2022-11-21,835.62646484375,756.0880737304688,2343.705810546875,899.1395874023438,1407.7757568359375,278.51422119140625,1174.974365234375,1159.117919921875,965.5057373046875,2897.2373046875,18159.94921875
2022-11-22,832.09228515625,754.9757080078125,2357.104248046875,901.3839721679688,1422.902099609375,281.0333557128906,1184.8118896484375,1165.547607421875,972.1947631835938,2924.987548828125,18244.19921875
2022-11-23,827.8219604492188,756.9400024414062,2349.28076171875,905.0433959960938,1421.1964111328125,280.6617431640625,1191.8045654296875,1161.912353515625,979.4615478515625,2919.119873046875,18267.25
2022-11-24,832.8285522460938,769.2468872070312,2388.445556640625,916.1679077148438,1463.0740966796875,281.4463806152344,1209.502685546875,1171.9320068359375,996.2566528320312,2982.517578125,18484.099609375
2022-11-25,831.3560791015625,765.6968383789062,2377.483154296875,907.824462890625,1468.3258056640625,281.0746765136719,1216.012939453125,1189.42626953125,995.0535888671875,2990.900146484375,18512.75
2022-11-28,822.0789184570312,757.4607543945312,2366.005126953125,914.7530517578125,1457.3289794921875,280.86822509765625,1206.271728515625,1230.299072265625,995.919921875,2995.841064453125,18562.75
2022-11-29,820.5573120117188,756.3246459960938,2468.1337890625,923.8770751953125,1462.4010009765625,282.72662353515625,1212.4443359375,1232.4119873046875,1010.4533081054688,2997.694580078125,18618.05078125
2022-11-30,833.2212524414062,761.3421020507812,2515.1220703125,929.8785400390625,1467.6973876953125,280.826904296875,1259.2215576171875,1241.1136474609375,1006.7957763671875,2991.914794921875,18758.349609375
2022-12-01,833.0740356445312,766.572509765625,2494.97802734375,917.4852905273438,1487.5814208984375,280.45526123046875,1247.503173828125,1237.4556884765625,1007.1807250976562,3066.782958984375,18812.5
2022-12-02,833.1231079101562,760.703125,2450.23779296875,908.1172485351562,1470.345703125,278.472900390625,1219.6778564453125,1236.93310546875,1000.9728393554688,3034.576904296875,18696.099609375
2022-12-05,828.6563110351562,763.47216796875,2454.6884765625,911.0447998046875,1472.00634765625,278.142578125,1215.048583984375,1218.8936767578125,1000.3953247070312,3022.8857421875,18701.05078125
2022-12-06,818.10302734375,762.6201782226562,2487.201171875,900.3593139648438,1447.903076171875,278.5968017578125,1218.18310546875,1222.415283203125,994.764892578125,2987.10595703125,18642.75
2022-12-07,818.7411499023438,762.2886962890625,2536.67236328125,899.8714599609375,1441.260009765625,280.9095458984375,1221.6068115234375,1204.3758544921875,979.5576782226562,2982.91455078125,18560.5
2022-12-08,817.3667602539062,766.572509765625,2534.891845703125,909.3858032226562,1454.4112548828125,279.5054016113281,1229.08154296875,1203.8076171875,943.9942626953125,2956.3994140625,18609.349609375
2022-12-09,819.624755859375,772.0396118164062,2550.63232421875,907.4342041015625,1408.76318359375,281.9832763671875,1220.449462890625,1185.5638427734375,955.5921020507812,2905.399169921875,18496.599609375
2022-12-12,813.24365234375,778.0509643554688,2545.947998046875,907.824462890625,1388.924072265625,283.469970703125,1219.09912109375,1187.38134765625,950.3467407226562,2899.84033203125,18497.150390625
2022-12-13,822.717041015625,780.2047119140625,2539.436279296875,910.4105224609375,1411.3216552734375,285.4522705078125,1237.7618408203125,1192.7886962890625,957.32470703125,2940.1201171875,18608.0
2022-12-14,814.0289916992188,786.8077392578125,2515.4033203125,899.4810180664062,1417.830078125,285.2870788574219,1240.751708984375,1188.4718017578125,962.7145385742188,2969.45849609375,18660.30078125
2022-12-15,811.2310180664062,772.3946533203125,2495.352294921875,886.8438720703125,1382.909423828125,279.8771057128906,1241.2340087890625,1171.5911865234375,964.5913696289062,2916.296630859375,18414.900390625
2022-12-16,807.6969604492188,776.1102294921875,2502.89501953125,880.208251953125,1366.4815673828125,276.7796936035156,1207.1397705078125,1165.797607421875,956.3622436523438,2859.074951171875,18269.0
2022-12-19,825.0240478515625,778.5243530273438,2546.744873046875,884.5507202148438,1353.1507568359375,281.23992919921875,1244.802490234375,1181.1107177734375,950.8760986328125,2825.36865234375,18420.44921875
2022-12-20,813.7835083007812,773.1519165039062,2505.940185546875,887.7222290039062,1353.10595703125,280.9508056640625,1229.94970703125,1191.334716796875,951.260986328125,2862.339599609375,18385.30078125
2022-12-21,799.1071166992188,765.673095703125,2498.116455078125,870.6937866210938,1355.12548828125,276.82098388671875,1220.7388916015625,1174.3856201171875,967.86376953125,2884.046142578125,18199.099609375
2022-12-22,801.6594848632812,763.0462036132812,2478.5810546875,869.1324462890625,1366.346923828125,274.5909118652344,1190.11669921875,1171.3411865234375,972.7242431640625,2876.237060546875,18127.349609375
2022-12-23,793.85498046875,756.2300415039062,2455.859619140625,857.6663818359375,1343.94921875,269.84161376953125,1181.0987548828125,1136.9888916015625,963.9656982421875,2848.5751953125,17806.80078125
2022-12-26,796.1619873046875,771.2821655273438,2452.439453125,871.620849609375,1348.7069091796875,276.36669921875,1193.106689453125,1146.9173583984375,962.5219116210938,2870.2373046875,18014.599609375
2022-12-27,799.8923950195312,772.0632934570312,2429.765625,878.8908081054688,1359.88330078125,275.1690979003906,1190.406005859375,1156.30078125,962.6182250976562,2876.06103515625,18132.30078125
2022-12-28,789.0936279296875,771.4478149414062,2420.7236328125,877.23193359375,1355.664306640625,276.2015686035156,1207.863037109375,1156.1871337890625,957.6614379882812,2873.943115234375,18122.5
2022-12-29,805.7335815429688,776.8912353515625,2406.154296875,886.112060546875,1362.307373046875,276.9861755371094,1217.5079345703125,1155.6644287109375,963.003173828125,2884.222412109375,18191.0
2022-12-30,791.3516235351562,770.6668701171875,2399.595458984375,869.3275146484375,1353.9134521484375,273.8475341796875,1204.8248291015625,1157.4366455078125,963.8212890625,2873.589599609375,18105.30078125
2023-01-02,798.6162719726562,770.9271850585938,2397.1123046875,880.6473388671875,1368.0972900390625,274.9212951660156,1217.989990234375,1170.4779052734375,959.58642578125,2877.781494140625,18197.44921875
2023-01-03,802.6411743164062,775.9682006835938,2381.793212890625,879.5739135742188,1366.795654296875,273.4758605957031,1204.9215087890625,1161.912353515625,971.2323608398438,2921.8115234375,18232.55078125
2023-01-04,796.9473266601562,762.0994873046875,2376.218017578125,877.3782958984375,1341.8843994140625,270.0893859863281,1192.2867431640625,1144.418212890625,966.4200439453125,2924.72314453125,18042.94921875
2023-01-05,792.3333129882812,757.2003173828125,2420.8173828125,857.9102783203125,1324.2894287109375,275.4168395996094,1208.152587890625,1142.37353515625,978.06591796875,2921.590576171875,17992.150390625
2023-01-06,781.4364013671875,754.6917114257812,2414.0244140625,849.078857421875,1300.32080078125,276.7384033203125,1219.96728515625,1152.7562255859375,970.8473510742188,2833.7509765625,17859.44921875
2023-01-09,804.4082641601562,756.1589965820312,2458.623779296875,852.2503051757812,1332.59326171875,279.2162780761719,1263.802734375,1179.974609375,978.6915283203125,2929.399169921875,18101.19921875
2023-01-10,778.343994140625,742.3375244140625,2477.17578125,840.540283203125,1319.39697265625,275.37554931640625,1268.1912841796875,1162.52587890625,973.879150390625,2899.7958984375,17914.150390625
2023-01-11,751.54345703125,753.0349731445312,2429.765625,845.3706665039062,1320.7435302734375,274.05401611328125,1265.9727783203125,1147.8717041015625,989.4231567382812,2937.1201171875,17895.69921875
2023-01-12,743.0518188476562,757.0584106445312,2426.76708984375,839.8572387695312,1329.1370849609375,272.4433898925781,1273.0135498046875,1123.084228515625,994.0910034179688,2942.105712890625,17858.19921875
2023-01-13,750.31640625,757.6500854492188,2458.576904296875,852.3480224609375,1349.8289794921875,271.53485107421875,1280.970458984375,1121.266845703125,992.887939453125,2977.576416015625,17956.599609375
2023-01-16,745.2606201171875,750.3843383789062,2433.37255859375,844.3461303710938,1369.4439697265625,272.7325439453125,1268.8662109375,1110.5885009765625,996.593505859375,3008.7099609375,17894.849609375
2023-01-17,751.6907958984375,761.5551147460938,2499.381103515625,844.24853515625,1382.0118408203125,274.4257507324219,1273.9296875,1126.3560791015625,993.9467163085938,3048.732177734375,18053.30078125
2023-01-18,762.34228515625,774.9979858398438,2516.85546875,848.4933471679688,1387.3082275390625,276.40802001953125,1275.18359375,1124.492919921875,1001.0690307617188,3059.199951171875,18165.349609375
2023-01-19,757.87548828125,778.2166137695312,2482.703369140625,845.224365234375,1381.4730224609375,274.3431091308594,1272.676025390625,1123.2889404296875,1001.5022583007812,3043.94970703125,18107.849609375
2023-01-20,750.463623046875,786.1923828125,2388.070556640625,849.3228149414062,1369.4888916015625,276.36669921875,1268.04638671875,1109.9296875,991.684814453125,3034.925537109375,18027.650390625
2023-01-23,758.5626831054688,791.9434814453125,2432.716796875,850.6402587890625,1389.642333984375,278.968505859375,1281.259765625,1104.3177490234375,1009.9237670898438,3081.67041015625,18118.55078125
2023-01-24,761.458740234375,802.5462036132812,2436.55810546875,849.7131958007812,1393.1431884765625,279.9596862792969,1276.8714599609375,1097.7972412109375,1001.6466064453125,3100.982421875,18118.30078125
2023-01-25,762.2931518554688,780.370361328125,2457.03076171875,834.6364135742188,1385.1536865234375,280.20745849609375,1264.9117431640625,1082.620361328125,1001.0211181640625,3095.0712890625,17891.94921875
2023-01-27,760.3297119140625,764.8211669921875,2447.473876953125,797.4569091796875,1363.7435302734375,285.7826843261719,1273.3028564453125,1062.081787109375,1004.2451171875,3078.196533203125,17604.349609375
2023-01-30,756.1084594726562,764.0402221679688,2406.24755859375,803.604736328125,1381.38330078125,284.7915344238281,1284.2978515625,1072.26025390625,1012.2335815429688,3098.59033203125,17648.94921875
2023-01-31,756.2066650390625,758.9990844726562,2414.305908203125,811.8018188476562,1376.849853515625,291.0274963378906,1329.77294921875,1069.5792236328125,995.67919921875,3030.954345703125,17662.150390625
2023-02-01,755.028564453125,770.3828735351562,2411.96337890625,827.4640502929688,1392.4251708984375,298.50250244140625,1304.021484375,1063.240478515625,976.814697265625,3075.75927734375,17616.30078125
2023-02-02,763.5203247070312,758.9280395507812,2468.742919921875,837.1736450195312,1421.7349853515625,312.70904541015625,1304.359130859375,1057.35595703125,969.7886962890625,3122.730224609375,17610.400390625
2023-02-03,778.3931274414062,785.1747436523438,2481.7666015625,842.9310913085938,1435.7840576171875,314.4022216796875,1338.6944580078125,1058.28759765625,989.567626953125,3142.49365234375,17854.05078125
2023-02-06,774.8098754882812,781.8377075195312,2471.3193359375,833.0751342773438,1409.257080078125,316.67364501953125,1327.1207275390625,1050.31298828125,984.9475708007812,3122.324462890625,17764.599609375
2023-02-07,771.521240234375,782.9973754882812,2437.21435546875,832.1481323242188,1402.569091796875,308.2901306152344,1318.151123046875,1047.7911376953125,968.6336059570312,3133.6953125,17721.5
2023-02-08,760.9187622070312,782.9026489257812,2419.97412109375,838.3446044921875,1427.79443359375,310.1898498535156,1324.275390625,1068.7159423828125,982.3065185546875,3176.60498046875,17871.69921875
2023-02-09,752.6234130859375,781.2697143554688,2423.628173828125,840.0036010742188,1451.58349609375,309.1160583496094,1323.45556640625,1070.578857421875,976.2943725585938,3195.330322265625,17893.44921875
2023-02-10,757.8264770507812,784.3701171875,2415.00830078125,833.221435546875,1443.9981689453125,306.7207946777344,1316.9454345703125,1061.763671875,976.100341796875,3192.352783203125,17856.5
2023-02-13,754.5377197265625,784.961669921875,2418.28759765625,830.0988159179688,1407.1024169921875,309.07476806640625,1304.9376220703125,1055.7200927734375,984.4884033203125,3142.583740234375,17770.900390625
2023-02-14,761.0169677734375,792.2274169921875,2416.975830078125,844.3948364257812,1430.2633056640625,319.1928405761719,1314.7271728515625,1080.5985107421875,976.245849609375,3158.556640625,17929.849609375
2023-02-15,771.0303955078125,790.6181640625,2387.78955078125,849.761962890625,1433.674560546875,320.85595703125,1330.3515625,1105.0675048828125,965.2398071289062,3177.100830078125,18015.849609375
2023-02-16,770.0977172851562,787.7544555664062,2367.785400390625,848.4446411132812,1437.938720703125,321.1497497558594,1319.5496826171875,1104.2041015625,964.9974365234375,3210.851806640625,18035.849609375
2023-02-17,762.587646484375,783.8020629882812,2356.917236328125,841.8088989257812,1421.780029296875,321.86334228515625,1293.84619140625,1108.816162109375,954.6699829101562,3159.504150390625,17944.19921875
2023-02-20,764.894775390625,776.4415283203125,2353.122314453125,831.5137329101562,1429.5450439453125,322.4089660644531,1298.427490234375,1097.093017578125,954.5730590820312,3147.005859375,17844.599609375
2023-02-21,764.7965087890625,779.3526000976562,2357.525634765625,833.5631103515625,1417.9197998046875,320.89788818359375,1303.8284912109375,1106.044677734375,942.1608276367188,3114.248291015625,17826.69921875
2023-02-22,758.0228271484375,764.063720703125,2336.819091796875,818.9741821289062,1402.0306396484375,322.2411193847656,1272.8687744140625,1080.9617919921875,939.2032470703125,3069.623046875,17554.30078125
2023-02-23,748.9910888671875,758.8807373046875,2333.63330078125,819.4620971679688,1392.0660400390625,325.38922119140625,1267.2747802734375,1075.78173828125,943.0336303710938,3080.677978515625,17511.25
2023-02-24,743.2481079101562,752.1119995117188,2327.590087890625,819.4133911132812,1392.021240234375,323.29046630859375,1234.7237548828125,1083.1429443359375,941.0941162109375,3068.630615234375,17465.80078125
2023-02-27,739.1249389648438,753.9816284179688,2312.552001953125,835.7098388671875,1354.9010009765625,320.85595703125,1212.733642578125,1075.9407958984375,935.809326171875,3006.724609375,17392.69921875
2023-02-28,728.6697998046875,757.1529541015625,2305.52490234375,834.1973266601562,1335.3763427734375,316.2386779785156,1224.5003662109375,1055.3565673828125,927.6153564453125,2989.578857421875,17303.94921875
2023-03-01,736.474365234375,756.4193725585938,2310.771728515625,835.6123046875,1343.0067138671875,317.9176940917969,1226.959716796875,1065.0579833984375,930.2335205078125,3055.320068359375,17450.900390625
2023-03-02,726.5591430664062,749.9818725585938,2300.558837890625,833.3678588867188,1321.551513671875,315.2732849121094,1207.091552734375,1056.947021484375,936.0516967773438,2997.33935546875,17321.900390625
2023-03-03,750.41455078125,764.8684692382812,2315.22216796875,847.5663452148438,1327.9700927734375,323.1645202636719,1223.5357666015625,1083.91552734375,937.6033935546875,3016.019775390625,17594.349609375
2023-03-06,752.5742797851562,770.2645874023438,2328.19921875,846.78564453125,1353.2403564453125,325.8509521484375,1225.320068359375,1094.5028076171875,936.0032348632812,3042.821533203125,17711.44921875
2023-03-08,752.5252075195312,771.8029174804688,2328.43359375,851.0305786132812,1339.9993896484375,329.4188232421875,1244.1273193359375,1098.4334716796875,928.488037109375,3059.561279296875,17754.400390625
2023-03-09,759.2498779296875,771.8739013671875,2306.227294921875,835.270751953125,1328.9573974609375,325.3052978515625,1203.8123779296875,1072.032958984375,923.8335571289062,3011.236572265625,17589.599609375
